mmsi,timestamp,lat,lon
564654000,2023-03-07 22:37:02+00,1.27072,103.92916
898998797,2023-03-18 18:37:11+00,-32.14063,-52.10262
563014650,2023-03-05 20:59:44+00,1.23195,103.87463
529123000,2023-03-09 08:48:41+00,26.2042,54.39745
564654000,2023-03-19 12:57:35+00,1.24429,103.84566
564654000,2023-03-11 06:04:42+00,1.25787,103.95627
564654000,2023-03-14 06:39:54+00,1.21272,103.80297
565761000,2023-03-09 22:22:55+00,1.28612,103.936
352002300,2023-03-13 16:42:24+00,1.24891,103.93045
563014650,2023-03-07 05:08:24+00,1.25026,103.89913
352656000,2023-03-08 20:30:00+00,8.873623113,-79.53584955
232345740,2023-03-18 06:30:00+00,44.06130722,9.269645567
518998309,2023-03-23 02:21:57+00,29.21133,49.4175
518998309,2023-03-20 09:30:00+00,29.04212602,48.17270129
564654000,2023-03-19 00:54:21+00,1.2372,103.804
564654000,2023-03-16 16:06:45+00,1.23522,103.81516
538008064,2023-03-18 06:30:00+00,8.832470609,-79.5465
563078430,2023-03-08 16:36:16+00,1.21896,103.87378
564780000,2023-03-05 21:30:00+00,1.297933657,103.9474613
564654000,2023-03-20 01:35:22+00,1.25478,103.90417
563078430,2023-03-19 15:30:00+00,1.247074135,103.5270524
564654000,2023-03-17 04:05:16+00,1.26941,103.89262
538008064,2023-03-13 23:21:22+00,8.685,-79.39383
565761000,2023-03-07 17:36:10+00,1.26206,103.92488
564654000,2023-03-08 21:50:03+00,1.18695,103.793
563014650,2023-03-21 16:46:46+00,1.19498,103.69393
563078430,2023-03-14 17:59:30+00,1.1718,103.75855
518998309,2023-03-21 07:16:22+00,29.68317,48.81
564654000,2023-03-09 04:16:52+00,1.28935,103.75953
529123000,2023-03-19 13:34:06+00,29.68033,48.81167
564654000,2023-03-05 05:07:56+00,1.25385,103.85172
564654000,2023-03-04 20:12:31+00,1.2541,103.86318
529123000,2023-03-21 17:44:56+00,28.29467,50.4365
564654000,2023-03-10 05:07:22+00,1.2571,103.84106
518998309,2023-03-18 23:26:29+00,30.405,48.938
564654000,2023-03-09 21:18:16+00,1.26447,103.87332
563078430,2023-03-09 06:58:18+00,1.23171,103.79041
563078430,2023-03-11 23:54:20+00,1.22418,103.70641
563014650,2023-03-15 03:15:14+00,1.3007,103.95414
564654000,2023-03-10 00:56:44+00,1.25855,103.94487
564654000,2023-03-10 10:34:01+00,1.24407,103.9432
564654000,2023-03-05 01:47:49+00,1.27423,103.89538
529123000,2023-03-08 10:37:05+00,27.6974,51.05545
565761000,2023-03-14 01:23:11+00,1.28047,103.74024
564654000,2023-03-17 00:06:46+00,1.25871,103.86656
518998309,2023-03-16 13:19:25+00,29.73888,49.3508
218719092,2023-03-22 08:30:00+00,44.0916747,9.239345386
564654000,2023-03-05 05:45:41+00,1.24363,103.89047
538008064,2023-03-14 00:41:34+00,8.83267,-79.49683
563014650,2023-03-05 05:33:24+00,1.24351,103.92459
564654000,2023-03-19 02:05:39+00,1.17983,103.78767
529123000,2023-03-07 17:53:19+00,29.55283,48.902
564654000,2023-03-09 08:22:52+00,1.29005,103.94448
352002300,2023-03-13 15:30:00+00,1.248791596,103.9305288
352656000,2023-03-23 03:58:10+00,8.78425,-79.58483
563078430,2023-03-11 07:49:39+00,1.24487,103.9218
564654000,2023-03-09 04:20:28+00,1.29145,103.75938
875832716,2023-03-22 16:30:00+00,44.07535001,9.263520851
564654000,2023-03-09 22:37:04+00,1.26923,103.88953
529123000,2023-03-16 18:30:00+00,29.68033,48.81167
563014650,2023-03-11 07:17:15+00,1.25287,103.89441
564654000,2023-03-14 09:56:02+00,1.223,103.89212
564654000,2023-03-12 18:00:57+00,1.25148,103.8506
564654000,2023-03-05 06:23:03+00,1.25777,103.8624
564654000,2023-03-13 07:20:24+00,1.19125,103.80245
565761000,2023-03-13 21:08:40+00,1.21652,103.86156
564654000,2023-03-12 08:20:50+00,1.23977,103.90193
565761000,2023-03-12 06:53:46+00,1.28381,103.72952
352656000,2023-03-19 04:30:00+00,8.813422385,-79.61028149
563014650,2023-03-11 10:30:00+00,1.228905004,103.8022748
564654000,2023-03-19 01:20:05+00,1.23828,103.81283
529123000,2023-03-07 04:30:00+00,29.68017,48.81167
529123000,2023-03-21 14:41:13+00,28.73417,50.0405
352656000,2023-03-05 10:28:32+00,8.85257,-79.51718
564780000,2023-03-10 13:39:30+00,1.2082,103.82769
563014650,2023-03-22 16:25:36+00,1.29365,103.93947
564654000,2023-03-09 03:51:27+00,1.26107,103.80473
565761000,2023-03-06 00:50:57+00,1.28329,103.72935
564654000,2023-03-05 00:13:45+00,1.28602,103.92518
565761000,2023-03-10 05:59:39+00,1.25369,103.76586
563014650,2023-03-13 10:30:00+00,1.292411367,103.9385684
564654000,2023-03-15 01:30:00+00,1.258647975,103.9968787
563078430,2023-03-14 17:36:33+00,1.19036,103.8077
518998309,2023-03-19 10:38:57+00,28.95184,48.6545
563078430,2023-03-12 22:04:40+00,1.24556,103.93647
898998797,2023-03-18 18:27:19+00,-32.1405,-52.10261
564654000,2023-03-12 18:02:57+00,1.24353,103.8452
564654000,2023-03-12 23:52:49+00,1.25998,103.90708
563078430,2023-03-08 06:21:50+00,1.22792,103.71483
564780000,2023-03-05 01:30:00+00,1.298005321,103.9473505
352656000,2023-03-08 19:30:00+00,8.873472145,-79.53589368
352002300,2023-03-12 08:36:01+00,1.26657,104.02122
563014650,2023-03-11 08:21:35+00,1.21094,103.81994
565761000,2023-03-22 00:46:49+00,1.28229,103.73261
563014650,2023-03-20 11:30:06+00,1.28639,103.99504
565761000,2023-03-22 12:06:08+00,1.20006,103.74352
529123000,2023-03-21 09:30:00+00,29.29394735,49.18517088
564654000,2023-03-08 05:05:16+00,1.25478,103.85098
563078430,2023-03-09 06:35:28+00,1.20838,103.8267
564654000,2023-03-06 22:12:20+00,1.21914,103.79064
518998309,2023-03-15 15:35:01+00,27.09025,52.41781
563078430,2023-03-11 14:26:31+00,1.21215,103.81447
232006548,2023-03-22 23:30:00+00,44.06351372,9.282111538
565761000,2023-03-10 10:36:46+00,1.24908,103.80022
564654000,2023-03-10 16:19:43+00,1.25695,103.84122
564654000,2023-03-09 08:55:28+00,1.22372,103.86768
564654000,2023-03-08 10:25:43+00,1.23775,103.90078
564654000,2023-03-16 18:40:46+00,1.29624,103.73046
529123000,2023-03-07 02:30:00+00,29.68017,48.81167
563014650,2023-03-05 00:30:00+00,1.297680323,103.9381287
898998797,2023-03-17 01:30:00+00,-32.14502544,-52.10212886
564780000,2023-03-23 00:30:00+00,1.298289946,103.9447857
538008084,2023-03-17 07:05:38+00,43.55827,10.29287
875832716,2023-03-16 03:30:00+00,44.0468158,8.979013425
564654000,2023-03-13 04:30:49+00,1.28778,103.92215
565761000,2023-03-16 00:02:40+00,1.23605,103.71888
564654000,2023-03-18 06:15:34+00,1.27065,103.91617
352656000,2023-03-21 20:30:00+00,8.826036357,-79.56064755
564654000,2023-03-19 00:59:39+00,1.24938,103.78623
564654000,2023-03-14 06:05:07+00,1.25727,103.84123
564654000,2023-03-08 01:54:58+00,1.22485,103.88632
564654000,2023-03-18 08:24:23+00,1.26815,103.87605
518998309,2023-03-16 01:18:30+00,28.17377,50.83006
564780000,2023-03-15 19:30:00+00,1.302635161,104.0012862
529123000,2023-03-07 13:30:00+00,29.68017,48.81167
875832716,2023-03-15 00:30:00+00,44.02157175,8.95359862
563014650,2023-03-12 12:37:23+00,1.24724,103.88771
565761000,2023-03-17 00:26:55+00,1.22476,103.71782
564654000,2023-03-13 08:51:57+00,1.21455,103.81727
563014650,2023-03-22 06:57:26+00,1.29637,103.94015
538008064,2023-03-17 19:30:00+00,8.83237018,-79.54643932
564654000,2023-03-18 05:50:49+00,1.26497,103.90223
538008084,2023-03-20 08:30:00+00,43.55966264,10.29402421
538008084,2023-03-19 05:30:00+00,43.55964159,10.29406079
563014650,2023-03-07 04:25:56+00,1.25097,103.89775
563078430,2023-03-13 04:49:00+00,1.2486,103.93176
563014650,2023-03-12 07:11:24+00,1.27104,103.64642
565761000,2023-03-08 12:30:00+00,1.282293322,103.9368209
564654000,2023-03-05 07:22:39+00,1.24377,103.92322
563014650,2023-03-15 19:33:52+00,1.29994,103.9558
564654000,2023-03-08 21:56:50+00,1.20522,103.80197
564654000,2023-03-06 18:30:00+00,1.257071351,103.841213
564654000,2023-03-20 09:57:34+00,1.23009,103.88917
563014650,2023-03-20 10:30:00+00,1.286377457,103.9994896
564654000,2023-03-08 17:43:27+00,1.23768,103.81503
564654000,2023-03-15 23:14:23+00,1.19053,103.81466
565761000,2023-03-07 22:30:00+00,1.209183039,103.6978704
564654000,2023-03-04 18:43:16+00,1.2469,103.80028
564654000,2023-03-19 11:11:11+00,1.23742,103.83797
564654000,2023-03-19 14:01:58+00,1.18739,103.7557
875832716,2023-03-15 06:30:00+00,44.02124236,8.954011331
564654000,2023-03-20 00:04:54+00,1.2484,103.93883
563014650,2023-03-14 14:30:00+00,1.300207342,103.9508626
563014650,2023-03-10 15:30:00+00,1.288369054,103.9706953
563014650,2023-03-05 21:37:45+00,1.2169,103.80309
564780000,2023-03-07 03:30:00+00,1.295783005,103.954095
563014650,2023-03-07 03:39:14+00,1.26177,103.9023
232006548,2023-03-16 10:27:53+00,44.06259,9.00539
352656000,2023-03-17 11:54:57+00,8.8148,-79.53325
565761000,2023-03-05 00:08:27+00,1.24507,103.78114
538008064,2023-03-15 02:30:00+00,8.831284644,-79.54479014
518998309,2023-03-20 22:11:55+00,29.04917,48.17484
232006548,2023-03-16 14:30:00+00,44.06656364,9.037112615
232006548,2023-03-22 15:30:00+00,44.07721998,9.260480026
564654000,2023-03-06 09:58:34+00,1.25108,103.9013
563078430,2023-03-11 23:57:06+00,1.22556,103.70598
564654000,2023-03-13 20:31:20+00,1.29022,103.7433
565761000,2023-03-18 10:30:00+00,1.287973242,103.9342178
352656000,2023-03-18 00:12:07+00,8.81659,-79.56301
564654000,2023-03-18 09:45:08+00,1.24377,103.89792
565761000,2023-03-22 14:30:00+00,1.200521285,103.745434
565761000,2023-03-09 23:59:38+00,1.28718,103.93533
564654000,2023-03-04 14:34:31+00,1.2674,103.897
565761000,2023-03-18 05:15:06+00,1.28398,103.72922
564654000,2023-03-09 22:42:46+00,1.28462,103.91252
565761000,2023-03-10 11:31:17+00,1.23471,103.71506
564654000,2023-03-11 22:06:52+00,1.27345,103.90615
563078430,2023-03-08 09:24:36+00,1.25451,103.62438
563014650,2023-03-21 17:03:27+00,1.17809,103.71288
564654000,2023-03-13 17:30:20+00,1.21116,103.80127
564654000,2023-03-04 18:19:32+00,1.26298,103.87007
565761000,2023-03-14 01:05:41+00,1.25927,103.76672
564654000,2023-03-11 09:07:54+00,1.27908,103.90815
563014650,2023-03-15 11:30:00+00,1.299698874,103.9550774
564654000,2023-03-19 09:43:51+00,1.26078,103.80545
565761000,2023-03-16 00:24:11+00,1.25039,103.76131
564654000,2023-03-11 06:16:04+00,1.2639,103.94533
564654000,2023-03-18 23:53:44+00,1.2494,103.88417
564654000,2023-03-17 03:43:13+00,1.25411,103.85149
564654000,2023-03-06 23:35:45+00,1.2185,103.79823
565761000,2023-03-05 10:44:05+00,1.24504,103.92483
563078430,2023-03-12 07:30:00+00,1.256570588,103.7821249
564654000,2023-03-21 13:30:00+00,1.256606816,103.8454203
352656000,2023-03-16 03:11:07+00,8.84111,-79.51719
565761000,2023-03-21 01:07:49+00,1.28251,103.7335
564654000,2023-03-04 19:43:18+00,1.23562,103.85295
563014650,2023-03-05 21:20:25+00,1.2083,103.83657
352656000,2023-03-09 14:30:00+00,8.823037563,-79.55721687
538008064,2023-03-20 13:55:07+00,9.18217,-79.86867
565761000,2023-03-17 06:43:03+00,1.24917,103.75918
352002300,2023-03-12 07:01:11+00,1.30862,104.28646
538008084,2023-03-18 20:17:28+00,43.55962,10.29401
232006548,2023-03-21 14:30:00+00,44.15584152,9.121114058
352656000,2023-03-05 17:30:00+00,8.816123539,-79.59150377
565761000,2023-03-20 06:30:34+00,1.20154,103.80881
563078430,2023-03-19 21:30:00+00,1.246655914,103.5256101
565761000,2023-03-10 10:01:27+00,1.2489,103.85439
564654000,2023-03-20 01:48:28+00,1.25695,103.84145
563014650,2023-03-06 21:35:45+00,1.29238,103.93281
564654000,2023-03-05 02:02:00+00,1.2655,103.87755
563078430,2023-03-22 01:12:58+00,1.22895,103.69717
563014650,2023-03-15 01:30:00+00,1.30060646,103.9516138
565761000,2023-03-18 06:10:19+00,1.23556,103.82676
518998309,2023-03-15 01:30:00+00,26.31371185,55.24512081
529123000,2023-03-21 17:43:56+00,28.2975,50.43516
564654000,2023-03-21 01:04:27+00,1.27615,103.89918
564654000,2023-03-09 07:00:51+00,1.27143,103.87783
565761000,2024-01-05 10:34:23+00,1.199471667,103.675135
563014650,2023-03-11 07:53:25+00,1.21486,103.85897
538008064,2023-03-19 11:55:37+00,8.83133,-79.546
565761000,2023-03-18 00:00:30+00,1.27773,103.9066
565761000,2023-03-18 02:30:00+00,1.279243832,103.7398796
529123000,2023-03-08 21:13:46+00,26.94312,52.62306
564654000,2023-03-08 21:26:53+00,1.2056,103.79217
564654000,2023-03-12 09:44:25+00,1.24358,103.88922
564654000,2023-03-10 11:58:28+00,1.23475,103.86228
352656000,2023-03-20 13:47:23+00,8.86562,-79.53787
518998309,2023-03-19 08:42:49+00,29.0995,48.9295
564654000,2023-03-07 18:36:19+00,1.25618,103.85204
518998309,2023-03-19 03:31:03+00,29.8605,49.21217
564654000,2023-03-12 07:28:55+00,1.23675,103.89295
564654000,2023-03-08 02:01:22+00,1.23162,103.89897
563014650,2023-03-18 16:54:44+00,1.1992,103.74371
518998309,2023-03-14 22:30:00+00,26.47267244,55.90260907
564654000,2023-03-09 16:17:00+00,1.26357,103.97773
564654000,2023-03-20 14:44:50+00,1.24495,103.75309
529123000,2023-03-08 02:08:27+00,28.70928,50.17595
529123000,2023-03-19 11:30:00+00,29.68033,48.81167
564654000,2023-03-07 21:02:06+00,1.2566,103.84468
565761000,2023-03-21 01:08:49+00,1.28238,103.73185
565761000,2023-03-21 06:33:03+00,1.22697,103.7187
529123000,2023-03-17 23:59:42+00,29.68033,48.81167
563014650,2023-03-11 12:12:54+00,1.18977,103.75404
564780000,2023-03-10 22:08:10+00,1.2719,103.60538
565761000,2023-03-14 06:24:23+00,1.22612,103.72675
529123000,2023-03-19 10:30:00+00,29.68033,48.81167
563014650,2023-03-12 10:35:45+00,1.20856,103.79899
564654000,2023-03-07 08:34:59+00,1.20305,103.82633
565761000,2023-03-17 07:09:04+00,1.28111,103.74037
564654000,2023-03-11 05:49:44+00,1.28678,103.96425
538008084,2023-03-17 04:38:40+00,43.45581,10.24554
352002300,2023-03-14 09:20:46+00,1.14719,103.75191
564780000,2023-03-20 04:40:07+00,1.28048,103.95471
564654000,2023-03-07 14:43:14+00,1.23457,103.90128
564654000,2023-03-12 23:48:43+00,1.2566,103.89338
564654000,2023-03-19 11:38:06+00,1.25443,103.87358
563078430,2023-03-05 02:17:41+00,1.27436,103.96867
564780000,2023-03-17 09:30:00+00,1.301328881,103.9502234
564654000,2023-03-04 22:21:11+00,1.25597,103.87965
529123000,2023-03-20 11:57:40+00,29.68033,48.81167
518998309,2023-03-21 06:52:12+00,29.65117,48.85817
538008064,2023-03-14 00:13:05+00,8.8225,-79.4525
563078430,2023-03-18 03:30:00+00,1.296006088,104.095353
564654000,2023-03-14 10:20:34+00,1.24368,103.86303
538008064,2023-03-17 00:30:00+00,8.831825759,-79.54635538
352656000,2023-03-06 13:58:12+00,8.82192,-79.59906
564780000,2023-03-11 14:23:30+00,1.20301,103.81223
564654000,2023-03-08 11:22:12+00,1.2466,103.87218
564654000,2023-03-20 20:11:54+00,1.26269,103.75968
352656000,2023-03-19 17:56:51+00,8.8035,-79.5855
564654000,2023-03-11 02:21:14+00,1.22537,103.89978
564654000,2023-03-08 16:18:43+00,1.2591,103.77813
563014650,2023-03-05 05:34:24+00,1.24355,103.92455
529123000,2023-03-21 01:30:00+00,29.68033,48.81167
563014650,2023-03-17 09:24:05+00,1.27134,103.92541
563078430,2023-03-22 08:30:00+00,1.21198149,103.5859936
564654000,2023-03-12 19:41:23+00,1.26378,103.76678
563078430,2023-03-08 16:33:06+00,1.21473,103.86898
564654000,2023-03-08 09:47:44+00,1.22387,103.888
564654000,2023-03-13 17:20:43+00,1.23766,103.79721
564780000,2023-03-12 15:30:00+00,1.296128379,103.9343067
518998309,2023-03-20 12:04:27+00,29.04233,48.17284
564654000,2023-03-19 18:56:15+00,1.25592,103.85871
232006548,2023-03-18 08:30:00+00,44.06161821,9.27844316
564654000,2023-03-15 19:48:37+00,1.24204,103.73453
529123000,2023-03-05 18:18:35+00,29.6795,48.81533
564654000,2023-03-20 15:24:50+00,1.18721,103.78451
565761000,2023-03-20 08:58:17+00,1.18993,103.74873
564654000,2023-03-09 06:14:53+00,1.23018,103.90948
529123000,2023-03-07 19:49:46+00,29.332,49.057
565761000,2023-03-21 04:13:33+00,1.28353,103.72848
564654000,2023-03-12 04:47:15+00,1.25722,103.84435
563078430,2023-03-06 03:51:58+00,1.26014,103.76742
538008084,2023-03-16 20:02:37+00,43.45295,10.24975
565761000,2023-03-11 04:08:49+00,1.28347,103.72949
564654000,2023-03-07 10:08:44+00,1.27423,103.8852
564654000,2023-03-15 16:22:45+00,1.23202,103.70075
565761000,2023-03-12 03:35:43+00,1.28155,103.73728
564654000,2023-03-21 01:53:50+00,1.25522,103.8713
352656000,2023-03-12 04:30:00+00,8.84099699,-79.56834273
565761000,2023-03-21 00:27:10+00,1.24193,103.73669
564654000,2023-03-13 14:54:32+00,1.18325,103.74683
563014650,2023-03-07 04:19:55+00,1.25104,103.8959
564654000,2023-03-08 18:26:32+00,1.22237,103.88797
564654000,2023-03-12 10:55:08+00,1.25892,103.9193
529123000,2023-03-09 03:30:25+00,26.41636,53.50867
564654000,2023-03-14 07:37:38+00,1.2551,103.89135
563014650,2023-03-17 05:15:04+00,1.2723,103.93026
564654000,2023-03-16 21:47:30+00,1.21673,103.80524
564654000,2023-03-18 09:34:30+00,1.24385,103.88967
564780000,2023-03-19 23:23:05+00,1.29863,103.97573
565761000,2023-03-13 23:56:22+00,1.1864,103.76292
565761000,2023-03-09 03:30:00+00,1.283637339,103.7282493
563014650,2023-03-13 04:25:54+00,1.29598,103.95464
564654000,2023-03-10 18:41:30+00,1.29385,103.99705
564654000,2023-03-08 17:54:05+00,1.20453,103.8025
538008064,2023-03-13 22:27:17+00,8.4885,-79.36333
564654000,2023-03-14 06:16:24+00,1.23588,103.81993
564654000,2023-03-18 23:43:09+00,1.25607,103.85097
564780000,2023-03-07 15:20:41+00,1.21971,103.79119
565761000,2023-03-14 04:10:31+00,1.28371,103.72785
564654000,2023-03-13 20:46:02+00,1.2916,103.76065
563078430,2023-03-06 07:45:11+00,1.20988,103.86211
563078430,2023-03-16 22:30:00+00,1.193932325,103.7473949
538008084,2023-03-14 12:38:26+00,36.13646,14.82912
565761000,2023-03-07 18:30:21+00,1.20063,103.82152
889799564,2023-03-15 14:30:00+00,44.02942552,8.96129488
352002300,2023-03-14 08:08:12+00,1.23962,103.9369
352656000,2023-03-17 00:58:35+00,8.81585,-79.55663
565761000,2023-03-13 05:40:53+00,1.24446,103.8474
564654000,2023-03-20 10:00:53+00,1.22983,103.87466
564654000,2023-03-05 07:18:59+00,1.24385,103.9121
563078430,2023-03-09 08:26:04+00,1.24185,103.69457
565761000,2023-03-16 00:48:59+00,1.28096,103.73912
232006548,2023-03-22 06:30:00+00,44.08686111,9.243903512
564654000,2023-03-07 20:55:35+00,1.25777,103.84668
564654000,2023-03-20 15:58:34+00,1.20701,103.8044
565761000,2023-03-21 09:47:18+00,1.22799,103.71313
565761000,2023-03-13 10:38:15+00,1.29391,103.93398
889799564,2023-03-15 09:30:00+00,44.02159077,8.954468411
564654000,2023-03-19 11:46:45+00,1.2401,103.88148
565761000,2023-03-13 03:57:12+00,1.28371,103.72783
564654000,2023-03-19 07:40:42+00,1.18705,103.80745
564654000,2023-03-19 08:49:12+00,1.20362,103.80375
564780000,2023-03-14 12:30:00+00,1.298451762,103.9814055
564654000,2023-03-10 21:05:15+00,1.25708,103.84108
564654000,2023-03-21 23:30:00+00,1.257080731,103.8425379
564654000,2023-03-06 10:39:14+00,1.22245,103.8998
565761000,2023-03-13 06:31:12+00,1.28167,103.91471
529123000,2023-03-06 07:30:00+00,29.68017,48.81167
563078430,2023-03-10 02:30:00+00,1.224307498,103.7069636
563078430,2023-03-09 06:10:17+00,1.22003,103.86541
564654000,2023-03-17 02:57:00+00,1.20294,103.80894
565761000,2023-03-04 23:39:17+00,1.20836,103.83648
564654000,2023-03-20 22:19:33+00,1.1967,103.81062
565761000,2023-03-07 06:02:59+00,1.26649,103.88383
564654000,2023-03-08 21:32:23+00,1.18913,103.79777
564654000,2023-03-09 05:44:22+00,1.23485,103.91797
564654000,2023-03-17 23:47:42+00,1.25257,103.88158
352656000,2023-03-23 03:40:39+00,8.80597,-79.57391
529123000,2023-03-21 08:21:32+00,29.35233,48.97883
564654000,2023-03-07 18:43:10+00,1.25704,103.84104
564654000,2023-03-16 10:59:53+00,1.26917,103.9104
563014650,2023-03-21 08:17:37+00,1.16035,103.73218
352656000,2023-03-07 17:59:01+00,8.86611,-79.52456
564654000,2023-03-22 01:30:00+00,1.257175513,103.8419614
564654000,2023-03-19 11:39:26+00,1.25338,103.87672
563014650,2023-03-12 10:14:04+00,1.21845,103.78848
564654000,2023-03-19 11:52:14+00,1.25712,103.87952
564654000,2023-03-22 03:26:11+00,1.25708,103.84103
232006548,2023-03-17 00:30:00+00,44.07125436,9.077912502
564654000,2023-03-06 09:07:38+00,1.24888,103.87827
538008064,2023-03-19 13:37:19+00,8.83217,-79.5465
232345740,2023-03-14 22:30:00+00,44.02440118,8.955690921
352656000,2023-03-14 00:30:00+00,8.840688952,-79.56846337
563078430,2023-03-23 21:30:00+00,1.257728709,103.7606352
875832716,2023-03-15 14:30:00+00,44.15932289,8.960038929
563078430,2023-03-17 05:26:48+00,1.28477,104.00255
564654000,2023-03-16 08:19:00+00,1.26145,103.90791
352002300,2023-03-04 18:42:36+00,35.23479,121.42038
564654000,2023-03-13 15:36:21+00,1.20848,103.7898
563078430,2023-03-05 22:30:00+00,1.280179532,103.970852
518998309,2023-03-15 12:15:33+00,26.77653,53.03647
518998309,2023-03-16 13:01:30+00,29.74299,49.34578
563014650,2023-03-05 01:13:34+00,1.28539,103.9377
518998309,2023-03-23 23:30:00+00,26.90569469,52.85831348
352656000,2023-03-10 21:30:00+00,8.82401321,-79.5575039
564654000,2023-03-12 03:17:36+00,1.25562,103.88688
564654000,2023-03-08 14:14:12+00,1.25008,103.85043
563014650,2023-03-19 05:24:24+00,1.2238,103.78973
352656000,2023-03-11 19:30:00+00,8.84087035,-79.56824166
564654000,2023-03-08 14:16:12+00,1.25742,103.84367
564654000,2023-03-05 06:59:36+00,1.25723,103.84167
563014650,2023-03-20 15:12:06+00,1.24865,103.89312
565761000,2023-03-06 00:32:49+00,1.26728,103.75825
232006548,2023-03-17 19:30:00+00,44.07215503,9.220428415
563078430,2023-03-09 07:02:18+00,1.23674,103.78672
564780000,2023-03-08 10:30:00+00,1.292641318,104.0425982
875832716,2023-03-22 19:30:00+00,44.07091385,9.27047006
564654000,2023-03-13 13:04:32+00,1.23572,103.82606
565761000,2023-03-14 14:36:13+00,1.24376,103.8051
563078430,2023-03-21 03:16:50+00,1.20203,103.8406
564654000,2023-03-19 23:44:55+00,1.25426,103.89118
563014650,2023-03-17 08:10:23+00,1.27023,103.92705
889799564,2023-03-15 10:22:23+00,44.02167,8.95455
563014650,2023-03-15 02:30:00+00,1.300679923,103.9514093
564780000,2023-03-07 15:39:40+00,1.20774,103.80502
564654000,2023-03-12 15:12:28+00,1.25592,103.77853
564780000,2023-03-05 02:30:00+00,1.297974466,103.9475551
518998309,2023-03-17 18:30:00+00,29.73932451,49.35343108
563078430,2023-03-07 05:30:00+00,1.267916022,103.4594948
565761000,2023-03-20 05:43:14+00,1.24064,103.72458
564654000,2023-03-12 21:30:00+00,1.257149861,103.8412822
563078430,2023-03-18 19:30:00+00,1.302429783,103.9871179
565761000,2023-03-07 00:39:54+00,1.25022,103.76052
518998309,2023-03-17 20:44:59+00,29.73884,49.35299
538008064,2023-03-20 17:05:48+00,9.36917,-79.91917
563014650,2023-03-17 03:55:04+00,1.29996,103.9521
565761000,2023-03-21 13:13:52+00,1.22487,103.72253
563078430,2023-03-21 02:26:41+00,1.24414,103.76547
565761000,2023-03-19 20:19:31+00,1.24853,103.86712
565761000,2023-03-07 01:08:53+00,1.28371,103.72786
564654000,2023-03-13 04:48:17+00,1.25712,103.8417
352656000,2023-03-06 14:10:00+00,8.80994,-79.60912
529123000,2023-03-18 18:30:00+00,29.68033,48.81167
529123000,2023-03-07 16:48:09+00,29.68067,48.81484
518998309,2023-03-23 17:30:00+00,27.54678727,51.87798737
564654000,2023-03-08 16:03:15+00,1.24327,103.76128
565761000,2023-03-05 08:03:40+00,1.22358,103.72261
518998309,2023-03-20 10:30:00+00,29.04221533,48.17276203
564780000,2023-03-15 05:30:00+00,1.302768827,104.0010869
564654000,2023-03-10 16:31:40+00,1.25103,103.89045
352656000,2023-03-06 09:30:00+00,8.829531255,-79.59454487
538008064,2023-03-20 10:20:50+00,8.99733,-79.59217
564654000,2023-03-05 05:41:21+00,1.23108,103.90735
564654000,2023-03-10 03:37:44+00,1.23124,103.86527
538008064,2023-03-20 16:20:58+00,9.2805,-79.92183
563014650,2023-03-18 11:55:23+00,1.29405,103.99817
564654000,2023-03-10 00:26:25+00,1.2569,103.8424
232345740,2023-03-14 20:30:00+00,44.06739395,8.956366839
529123000,2023-03-15 00:53:42+00,27.27233,51.83817
565761000,2023-03-22 23:43:16+00,1.18371,103.77234
529123000,2023-03-08 17:48:45+00,27.18789,52.06171
564654000,2023-03-06 22:21:57+00,1.20732,103.79997
563014650,2023-03-12 20:08:04+00,1.25519,103.93179
565761000,2023-03-22 11:00:08+00,1.19111,103.74492
898998797,2023-03-18 21:39:11+00,-32.15649,-52.09452
564654000,2023-03-08 18:21:13+00,1.21545,103.86963
529123000,2023-03-05 03:30:00+00,27.88334578,50.95419371
563014650,2023-03-16 22:14:44+00,1.19297,103.81595
564654000,2023-03-09 08:40:36+00,1.25695,103.89007
529123000,2023-03-22 09:30:00+00,26.80262177,52.84620915
564654000,2023-03-12 07:53:50+00,1.23368,103.89608
563014650,2023-03-05 13:30:00+00,1.299361371,103.950511
564654000,2023-03-14 23:41:09+00,1.25704,103.84345
538008064,2023-03-14 20:20:24+00,8.83317,-79.54617
564654000,2023-03-04 22:06:17+00,1.25642,103.86703
232006548,2023-03-14 21:42:06+00,44.02492,8.95626
538008064,2023-03-20 17:12:57+00,9.3905,-79.91917
565761000,2023-03-21 11:54:20+00,1.2253,103.72373
563078430,2023-03-11 12:43:27+00,1.29051,103.99971
564654000,2023-03-19 05:45:39+00,1.21702,103.81878
564654000,2023-03-09 05:43:22+00,1.23462,103.91493
563014650,2023-03-06 01:55:33+00,1.28807,103.76425
564654000,2023-03-14 06:36:42+00,1.21237,103.79723
563078430,2023-03-21 19:30:00+00,1.224870608,103.7139312
563078430,2023-03-09 16:30:00+00,1.251730775,103.6897064
564780000,2023-03-10 19:30:00+00,1.227304904,103.717684
563078430,2023-03-08 08:30:00+00,1.24854808,103.6479212
563078430,2023-03-07 21:08:26+00,1.22052,103.59488
564654000,2023-03-10 07:36:24+00,1.28873,103.92045
564780000,2023-03-07 06:41:00+00,1.2806,103.93623
563014650,2023-03-08 01:44:45+00,1.26309,103.88513
565761000,2023-03-20 07:09:15+00,1.18287,103.77527
